=== OVS Snapshot: post_tcp @ 2026-04-19T22:34:28,468237777-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=4107.565s, table=0, n_packets=3012, n_bytes=180720, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=133.448s, table=0, n_packets=190102, n_bytes=8571288756, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.7,nw_dst=10.0.1.5,tp_src=41832,tp_dst=5001 actions=set_field:00:00:00:00:01:03->eth_dst,output:12
 cookie=0x0, duration=122.363s, table=0, n_packets=55592, n_bytes=3673328, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.119,nw_dst=10.0.0.121,tp_src=5001,tp_dst=35408 actions=set_field:00:00:00:00:00:79->eth_dst,output:1
 cookie=0x0, duration=122.338s, table=0, n_packets=142951, n_bytes=6266111942, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.113,nw_dst=10.0.1.111,tp_src=33992,tp_dst=5001 actions=set_field:00:00:00:00:01:6d->eth_dst,output:6
 cookie=0x0, duration=122.338s, table=0, n_packets=65001, n_bytes=4323758, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.111,nw_dst=10.0.0.113,tp_src=5001,tp_dst=33992 actions=set_field:00:00:00:00:00:71->eth_dst,output:1
 cookie=0x0, duration=122.291s, table=0, n_packets=150364, n_bytes=6742162672, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.109,nw_dst=10.0.1.107,tp_src=35038,tp_dst=5001 actions=set_field:00:00:00:00:01:69->eth_dst,output:2
 cookie=0x0, duration=122.291s, table=0, n_packets=74924, n_bytes=4949224, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.107,nw_dst=10.0.0.109,tp_src=5001,tp_dst=35038 actions=set_field:00:00:00:00:00:6d->eth_dst,output:1
 cookie=0x0, duration=122.291s, table=0, n_packets=142772, n_bytes=6452187432, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.115,nw_dst=10.0.1.113,tp_src=43098,tp_dst=5001 actions=set_field:00:00:00:00:01:6f->eth_dst,output:8
 cookie=0x0, duration=122.291s, table=0, n_packets=61498, n_bytes=4081968, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.113,nw_dst=10.0.0.115,tp_src=5001,tp_dst=43098 actions=set_field:00:00:00:00:00:73->eth_dst,output:1
 cookie=0x0, duration=122.253s, table=0, n_packets=134375, n_bytes=6089058270, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.125,nw_dst=10.0.1.123,tp_src=55162,tp_dst=5001 actions=set_field:00:00:00:00:01:79->eth_dst,output:18
 cookie=0x0, duration=122.253s, table=0, n_packets=55143, n_bytes=3676070, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.123,nw_dst=10.0.0.125,tp_src=5001,tp_dst=55162 actions=set_field:00:00:00:00:00:7d->eth_dst,output:1
 cookie=0x0, duration=122.218s, table=0, n_packets=159178, n_bytes=6952526196, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.118,nw_dst=10.0.1.116,tp_src=59482,tp_dst=5001 actions=set_field:00:00:00:00:01:72->eth_dst,output:11
 cookie=0x0, duration=122.218s, table=0, n_packets=91868, n_bytes=6074072, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.1.116,nw_dst=10.0.0.118,tp_src=5001,tp_dst=59482 actions=set_field:00:00:00:00:00:76->eth_dst,output:1
 cookie=0x0, duration=122.168s, table=0, n_packets=147374, n_bytes=6502016004, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.120,nw_dst=10.0.1.118,tp_src=47554,tp_dst=5001 actions=set_field:00:00:00:00:01:74->eth_dst,output:13
 cookie=0x0, duration=122.168s, table=0, n_packets=63104, n_bytes=4202984, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.118,nw_dst=10.0.0.120,tp_src=5001,tp_dst=47554 actions=set_field:00:00:00:00:00:78->eth_dst,output:1
 cookie=0x0, duration=122.130s, table=0, n_packets=157286, n_bytes=7071438668, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.116,nw_dst=10.0.1.114,tp_src=33280,tp_dst=5001 actions=set_field:00:00:00:00:01:70->eth_dst,output:9
 cookie=0x0, duration=122.130s, table=0, n_packets=78683, n_bytes=5199242, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.114,nw_dst=10.0.0.116,tp_src=5001,tp_dst=33280 actions=set_field:00:00:00:00:00:74->eth_dst,output:1
 cookie=0x0, duration=122.044s, table=0, n_packets=150080, n_bytes=6910821752, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.117,nw_dst=10.0.1.115,tp_src=48238,tp_dst=5001 actions=set_field:00:00:00:00:01:71->eth_dst,output:10
 cookie=0x0, duration=122.044s, table=0, n_packets=70558, n_bytes=4667596, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.115,nw_dst=10.0.0.117,tp_src=5001,tp_dst=48238 actions=set_field:00:00:00:00:00:75->eth_dst,output:1
 cookie=0x0, duration=122.044s, table=0, n_packets=164050, n_bytes=7264390708, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.123,nw_dst=10.0.1.121,tp_src=37828,tp_dst=5001 actions=set_field:00:00:00:00:01:77->eth_dst,output:16
 cookie=0x0, duration=122.044s, table=0, n_packets=96955, n_bytes=6417186, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.121,nw_dst=10.0.0.123,tp_src=5001,tp_dst=37828 actions=set_field:00:00:00:00:00:7b->eth_dst,output:1
 cookie=0x0, duration=122.012s, table=0, n_packets=156087, n_bytes=7058718334, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.128,nw_dst=10.0.1.126,tp_src=36542,tp_dst=5001 actions=set_field:00:00:00:00:01:7c->eth_dst,output:21
 cookie=0x0, duration=122.012s, table=0, n_packets=79186, n_bytes=5231512, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.126,nw_dst=10.0.0.128,tp_src=5001,tp_dst=36542 actions=set_field:00:00:00:00:00:80->eth_dst,output:1
 cookie=0x0, duration=121.968s, table=0, n_packets=151588, n_bytes=6709185640, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.127,nw_dst=10.0.1.125,tp_src=56668,tp_dst=5001 actions=set_field:00:00:00:00:01:7b->eth_dst,output:20
 cookie=0x0, duration=121.968s, table=0, n_packets=73521, n_bytes=4863018, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.125,nw_dst=10.0.0.127,tp_src=5001,tp_dst=56668 actions=set_field:00:00:00:00:00:7f->eth_dst,output:1
 cookie=0x0, duration=121.928s, table=0, n_packets=145267, n_bytes=6545873742, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.112,nw_dst=10.0.1.110,tp_src=57176,tp_dst=5001 actions=set_field:00:00:00:00:01:6c->eth_dst,output:5
 cookie=0x0, duration=121.928s, table=0, n_packets=64087, n_bytes=4243118, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.110,nw_dst=10.0.0.112,tp_src=5001,tp_dst=57176 actions=set_field:00:00:00:00:00:70->eth_dst,output:1
 cookie=0x0, duration=4107.671s, table=0, n_packets=577507, n_bytes=1615481414, priority=0 actions=CONTROLLER:65535
edge16 flow_count=50
--- edge17 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=4107.633s, table=0, n_packets=137, n_bytes=8220, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=132.988s, table=0, n_packets=154696, n_bytes=6866832040, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.133,nw_dst=10.0.1.131,tp_src=58674,tp_dst=5001 actions=set_field:00:00:00:00:01:81->eth_dst,output:2
 cookie=0x0, duration=132.988s, table=0, n_packets=86130, n_bytes=5709728, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.1.131,nw_dst=10.0.0.133,tp_src=5001,tp_dst=58674 actions=set_field:00:00:00:00:00:85->eth_dst,output:1
 cookie=0x0, duration=131.443s, table=0, n_packets=153465, n_bytes=6587113890, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.151,nw_dst=10.0.1.149,tp_src=46100,tp_dst=5001 actions=set_field:00:00:00:00:01:93->eth_dst,output:20
 cookie=0x0, duration=131.443s, table=0, n_packets=85124, n_bytes=5648680, idle_timeout=15, priority=100,tcp,in_port=20,nw_src=10.0.1.149,nw_dst=10.0.0.151,tp_src=5001,tp_dst=46100 actions=set_field:00:00:00:00:00:97->eth_dst,output:1
 cookie=0x0, duration=131.165s, table=0, n_packets=139081, n_bytes=6280695314, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.137,nw_dst=10.0.1.135,tp_src=39616,tp_dst=5001 actions=set_field:00:00:00:00:01:85->eth_dst,output:6
 cookie=0x0, duration=131.165s, table=0, n_packets=70620, n_bytes=4666552, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.135,nw_dst=10.0.0.137,tp_src=5001,tp_dst=39616 actions=set_field:00:00:00:00:00:89->eth_dst,output:1
 cookie=0x0, duration=130.941s, table=0, n_packets=137287, n_bytes=6208688558, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.138,nw_dst=10.0.1.136,tp_src=50032,tp_dst=5001 actions=set_field:00:00:00:00:01:86->eth_dst,output:7
 cookie=0x0, duration=130.941s, table=0, n_packets=72764, n_bytes=4809036, idle_timeout=15, priority=100,tcp,in_port=7,nw_src=10.0.1.136,nw_dst=10.0.0.138,tp_src=5001,tp_dst=50032 actions=set_field:00:00:00:00:00:8a->eth_dst,output:1
 cookie=0x0, duration=130.725s, table=0, n_packets=130603, n_bytes=5699986286, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.145,nw_dst=10.0.1.143,tp_src=53408,tp_dst=5001 actions=set_field:00:00:00:00:01:8d->eth_dst,output:14
 cookie=0x0, duration=130.725s, table=0, n_packets=55714, n_bytes=3695596, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.143,nw_dst=10.0.0.145,tp_src=5001,tp_dst=53408 actions=set_field:00:00:00:00:00:91->eth_dst,output:1
 cookie=0x0, duration=130.424s, table=0, n_packets=147962, n_bytes=6700578228, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.139,nw_dst=10.0.1.137,tp_src=58756,tp_dst=5001 actions=set_field:00:00:00:00:01:87->eth_dst,output:8
 cookie=0x0, duration=130.424s, table=0, n_packets=86004, n_bytes=5680144, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.137,nw_dst=10.0.0.139,tp_src=5001,tp_dst=58756 actions=set_field:00:00:00:00:00:8b->eth_dst,output:1
 cookie=0x0, duration=130.424s, table=0, n_packets=144857, n_bytes=6589371586, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.136,nw_dst=10.0.1.134,tp_src=42878,tp_dst=5001 actions=set_field:00:00:00:00:01:84->eth_dst,output:5
 cookie=0x0, duration=130.424s, table=0, n_packets=67307, n_bytes=4456310, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.1.134,nw_dst=10.0.0.136,tp_src=5001,tp_dst=42878 actions=set_field:00:00:00:00:00:88->eth_dst,output:1
 cookie=0x0, duration=130.321s, table=0, n_packets=144537, n_bytes=6191656554, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.146,nw_dst=10.0.1.144,tp_src=47042,tp_dst=5001 actions=set_field:00:00:00:00:01:8e->eth_dst,output:15
 cookie=0x0, duration=130.321s, table=0, n_packets=79358, n_bytes=5267508, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.144,nw_dst=10.0.0.146,tp_src=5001,tp_dst=47042 actions=set_field:00:00:00:00:00:92->eth_dst,output:1
 cookie=0x0, duration=130.134s, table=0, n_packets=145838, n_bytes=6621079204, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.140,nw_dst=10.0.1.138,tp_src=42814,tp_dst=5001 actions=set_field:00:00:00:00:01:88->eth_dst,output:9
 cookie=0x0, duration=130.134s, table=0, n_packets=77744, n_bytes=5139380, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.1.138,nw_dst=10.0.0.140,tp_src=5001,tp_dst=42814 actions=set_field:00:00:00:00:00:8c->eth_dst,output:1
 cookie=0x0, duration=130.008s, table=0, n_packets=135037, n_bytes=6107983578, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.156,nw_dst=10.0.1.154,tp_src=43042,tp_dst=5001 actions=set_field:00:00:00:00:01:98->eth_dst,output:25
 cookie=0x0, duration=130.008s, table=0, n_packets=62220, n_bytes=4113716, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.1.154,nw_dst=10.0.0.156,tp_src=5001,tp_dst=43042 actions=set_field:00:00:00:00:00:9c->eth_dst,output:1
 cookie=0x0, duration=129.928s, table=0, n_packets=161535, n_bytes=7065487974, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.135,nw_dst=10.0.1.133,tp_src=39944,tp_dst=5001 actions=set_field:00:00:00:00:01:83->eth_dst,output:4
 cookie=0x0, duration=129.928s, table=0, n_packets=97407, n_bytes=6444726, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.1.133,nw_dst=10.0.0.135,tp_src=5001,tp_dst=39944 actions=set_field:00:00:00:00:00:87->eth_dst,output:1
 cookie=0x0, duration=129.881s, table=0, n_packets=147274, n_bytes=6804723644, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.143,nw_dst=10.0.1.141,tp_src=37760,tp_dst=5001 actions=set_field:00:00:00:00:01:8b->eth_dst,output:12
 cookie=0x0, duration=129.881s, table=0, n_packets=75207, n_bytes=4973846, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.1.141,nw_dst=10.0.0.143,tp_src=5001,tp_dst=37760 actions=set_field:00:00:00:00:00:8f->eth_dst,output:1
 cookie=0x0, duration=129.842s, table=0, n_packets=151853, n_bytes=6807974510, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.134,nw_dst=10.0.1.132,tp_src=36256,tp_dst=5001 actions=set_field:00:00:00:00:01:82->eth_dst,output:3
 cookie=0x0, duration=129.842s, table=0, n_packets=95138, n_bytes=6280180, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.132,nw_dst=10.0.0.134,tp_src=5001,tp_dst=36256 actions=set_field:00:00:00:00:00:86->eth_dst,output:1
 cookie=0x0, duration=129.773s, table=0, n_packets=157603, n_bytes=6987574678, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.152,nw_dst=10.0.1.150,tp_src=49972,tp_dst=5001 actions=set_field:00:00:00:00:01:94->eth_dst,output:21
 cookie=0x0, duration=129.773s, table=0, n_packets=96650, n_bytes=6384216, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.150,nw_dst=10.0.0.152,tp_src=5001,tp_dst=49972 actions=set_field:00:00:00:00:00:98->eth_dst,output:1
 cookie=0x0, duration=129.763s, table=0, n_packets=145690, n_bytes=6492561964, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.144,nw_dst=10.0.1.142,tp_src=40312,tp_dst=5001 actions=set_field:00:00:00:00:01:8c->eth_dst,output:13
 cookie=0x0, duration=129.763s, table=0, n_packets=72306, n_bytes=4798132, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.1.142,nw_dst=10.0.0.144,tp_src=5001,tp_dst=40312 actions=set_field:00:00:00:00:00:90->eth_dst,output:1
 cookie=0x0, duration=129.763s, table=0, n_packets=149012, n_bytes=6751917592, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.149,nw_dst=10.0.1.147,tp_src=35680,tp_dst=5001 actions=set_field:00:00:00:00:01:91->eth_dst,output:18
 cookie=0x0, duration=129.763s, table=0, n_packets=79784, n_bytes=5268832, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.147,nw_dst=10.0.0.149,tp_src=5001,tp_dst=35680 actions=set_field:00:00:00:00:00:95->eth_dst,output:1
 cookie=0x0, duration=129.111s, table=0, n_packets=135747, n_bytes=5952223422, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.148,nw_dst=10.0.1.146,tp_src=54892,tp_dst=5001 actions=set_field:00:00:00:00:01:90->eth_dst,output:17
 cookie=0x0, duration=129.111s, table=0, n_packets=62324, n_bytes=4123596, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.146,nw_dst=10.0.0.148,tp_src=5001,tp_dst=54892 actions=set_field:00:00:00:00:00:94->eth_dst,output:1
 cookie=0x0, duration=122.245s, table=0, n_packets=151992, n_bytes=6803051984, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.142,nw_dst=10.0.1.140,tp_src=50054,tp_dst=5001 actions=set_field:00:00:00:00:01:8a->eth_dst,output:11
 cookie=0x0, duration=122.245s, table=0, n_packets=71938, n_bytes=4762664, idle_timeout=15, priority=100,tcp,in_port=11,nw_src=10.0.1.140,nw_dst=10.0.0.142,tp_src=5001,tp_dst=50054 actions=set_field:00:00:00:00:00:8e->eth_dst,output:1
 cookie=0x0, duration=122.178s, table=0, n_packets=153079, n_bytes=6892541638, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.150,nw_dst=10.0.1.148,tp_src=43132,tp_dst=5001 actions=set_field:00:00:00:00:01:92->eth_dst,output:19
 cookie=0x0, duration=122.178s, table=0, n_packets=90534, n_bytes=5980924, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.148,nw_dst=10.0.0.150,tp_src=5001,tp_dst=43132 actions=set_field:00:00:00:00:00:96->eth_dst,output:1
 cookie=0x0, duration=122.178s, table=0, n_packets=151600, n_bytes=6708528824, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.147,nw_dst=10.0.1.145,tp_src=46148,tp_dst=5001 actions=set_field:00:00:00:00:01:8f->eth_dst,output:16
 cookie=0x0, duration=122.178s, table=0, n_packets=92475, n_bytes=6110738, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.145,nw_dst=10.0.0.147,tp_src=5001,tp_dst=46148 actions=set_field:00:00:00:00:00:93->eth_dst,output:1
 cookie=0x0, duration=122.124s, table=0, n_packets=166191, n_bytes=7407274782, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.153,nw_dst=10.0.1.151,tp_src=41460,tp_dst=5001 actions=set_field:00:00:00:00:01:95->eth_dst,output:22
 cookie=0x0, duration=122.124s, table=0, n_packets=102932, n_bytes=6809108, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.151,nw_dst=10.0.0.153,tp_src=5001,tp_dst=41460 actions=set_field:00:00:00:00:00:99->eth_dst,output:1
 cookie=0x0, duration=122.083s, table=0, n_packets=151948, n_bytes=6694532904, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.155,nw_dst=10.0.1.153,tp_src=40484,tp_dst=5001 actions=set_field:00:00:00:00:01:97->eth_dst,output:24
 cookie=0x0, duration=122.083s, table=0, n_packets=78353, n_bytes=5176382, idle_timeout=15, priority=100,tcp,in_port=24,nw_src=10.0.1.153,nw_dst=10.0.0.155,tp_src=5001,tp_dst=40484 actions=set_field:00:00:00:00:00:9b->eth_dst,output:1
 cookie=0x0, duration=121.963s, table=0, n_packets=138677, n_bytes=6111275138, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.141,nw_dst=10.0.1.139,tp_src=39816,tp_dst=5001 actions=set_field:00:00:00:00:01:89->eth_dst,output:10
 cookie=0x0, duration=121.963s, table=0, n_packets=65499, n_bytes=4326854, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.1.139,nw_dst=10.0.0.141,tp_src=5001,tp_dst=39816 actions=set_field:00:00:00:00:00:8d->eth_dst,output:1
 cookie=0x0, duration=121.963s, table=0, n_packets=150507, n_bytes=6897318390, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.154,nw_dst=10.0.1.152,tp_src=43140,tp_dst=5001 actions=set_field:00:00:00:00:01:96->eth_dst,output:23
 cookie=0x0, duration=121.963s, table=0, n_packets=76780, n_bytes=5090820, idle_timeout=15, priority=100,tcp,in_port=23,nw_src=10.0.1.152,nw_dst=10.0.0.154,tp_src=5001,tp_dst=43140 actions=set_field:00:00:00:00:00:9a->eth_dst,output:1
 cookie=0x0, duration=4107.680s, table=0, n_packets=574330, n_bytes=9819430612, priority=0 actions=CONTROLLER:65535
edge17 flow_count=50
--- edge18 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=4107.642s, table=0, n_packets=137, n_bytes=8220, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=130.971s, table=0, n_packets=136192, n_bytes=6107697496, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.171,nw_dst=10.0.1.169,tp_src=47608,tp_dst=5001 actions=set_field:00:00:00:00:01:a7->eth_dst,output:16
 cookie=0x0, duration=130.971s, table=0, n_packets=68410, n_bytes=4517800, idle_timeout=15, priority=100,tcp,in_port=16,nw_src=10.0.1.169,nw_dst=10.0.0.171,tp_src=5001,tp_dst=47608 actions=set_field:00:00:00:00:00:ab->eth_dst,output:1
 cookie=0x0, duration=130.016s, table=0, n_packets=121671, n_bytes=5710536926, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.174,nw_dst=10.0.1.172,tp_src=38148,tp_dst=5001 actions=set_field:00:00:00:00:01:aa->eth_dst,output:19
 cookie=0x0, duration=130.016s, table=0, n_packets=41989, n_bytes=2814686, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.172,nw_dst=10.0.0.174,tp_src=5001,tp_dst=38148 actions=set_field:00:00:00:00:00:ae->eth_dst,output:1
 cookie=0x0, duration=129.890s, table=0, n_packets=151572, n_bytes=6958133848, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.161,nw_dst=10.0.1.159,tp_src=38850,tp_dst=5001 actions=set_field:00:00:00:00:01:9d->eth_dst,output:6
 cookie=0x0, duration=129.890s, table=0, n_packets=91593, n_bytes=6047246, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.1.159,nw_dst=10.0.0.161,tp_src=5001,tp_dst=38850 actions=set_field:00:00:00:00:00:a1->eth_dst,output:1
 cookie=0x0, duration=129.331s, table=0, n_packets=135192, n_bytes=6218209056, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.163,nw_dst=10.0.1.161,tp_src=48998,tp_dst=5001 actions=set_field:00:00:00:00:01:9f->eth_dst,output:8
 cookie=0x0, duration=129.330s, table=0, n_packets=67659, n_bytes=4471478, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.1.161,nw_dst=10.0.0.163,tp_src=5001,tp_dst=48998 actions=set_field:00:00:00:00:00:a3->eth_dst,output:1
 cookie=0x0, duration=128.954s, table=0, n_packets=150474, n_bytes=6644038140, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.177,nw_dst=10.0.1.175,tp_src=43200,tp_dst=5001 actions=set_field:00:00:00:00:01:ad->eth_dst,output:22
 cookie=0x0, duration=128.954s, table=0, n_packets=87602, n_bytes=5784808, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.175,nw_dst=10.0.0.177,tp_src=5001,tp_dst=43200 actions=set_field:00:00:00:00:00:b1->eth_dst,output:1
 cookie=0x0, duration=128.640s, table=0, n_packets=139156, n_bytes=6290842320, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.170,nw_dst=10.0.1.168,tp_src=55534,tp_dst=5001 actions=set_field:00:00:00:00:01:a6->eth_dst,output:15
 cookie=0x0, duration=128.640s, table=0, n_packets=73835, n_bytes=4886670, idle_timeout=15, priority=100,tcp,in_port=15,nw_src=10.0.1.168,nw_dst=10.0.0.170,tp_src=5001,tp_dst=55534 actions=set_field:00:00:00:00:00:aa->eth_dst,output:1
 cookie=0x0, duration=122.380s, table=0, n_packets=141893, n_bytes=6535808026, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.169,nw_dst=10.0.1.167,tp_src=40090,tp_dst=5001 actions=set_field:00:00:00:00:01:a5->eth_dst,output:14
 cookie=0x0, duration=122.380s, table=0, n_packets=74063, n_bytes=4890734, idle_timeout=15, priority=100,tcp,in_port=14,nw_src=10.0.1.167,nw_dst=10.0.0.169,tp_src=5001,tp_dst=40090 actions=set_field:00:00:00:00:00:a9->eth_dst,output:1
 cookie=0x0, duration=122.380s, table=0, n_packets=143877, n_bytes=6256402050, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.172,nw_dst=10.0.1.170,tp_src=49576,tp_dst=5001 actions=set_field:00:00:00:00:01:a8->eth_dst,output:17
 cookie=0x0, duration=122.380s, table=0, n_packets=63045, n_bytes=4240690, idle_timeout=15, priority=100,tcp,in_port=17,nw_src=10.0.1.170,nw_dst=10.0.0.172,tp_src=5001,tp_dst=49576 actions=set_field:00:00:00:00:00:ac->eth_dst,output:1
 cookie=0x0, duration=122.343s, table=0, n_packets=151425, n_bytes=6850968874, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.176,nw_dst=10.0.1.174,tp_src=38278,tp_dst=5001 actions=set_field:00:00:00:00:01:ac->eth_dst,output:21
 cookie=0x0, duration=122.343s, table=0, n_packets=88149, n_bytes=5820302, idle_timeout=15, priority=100,tcp,in_port=21,nw_src=10.0.1.174,nw_dst=10.0.0.176,tp_src=5001,tp_dst=38278 actions=set_field:00:00:00:00:00:b0->eth_dst,output:1
 cookie=0x0, duration=122.343s, table=0, n_packets=148409, n_bytes=6644381010, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.173,nw_dst=10.0.1.171,tp_src=57904,tp_dst=5001 actions=set_field:00:00:00:00:01:a9->eth_dst,output:18
 cookie=0x0, duration=122.343s, table=0, n_packets=82621, n_bytes=5466142, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.171,nw_dst=10.0.0.173,tp_src=5001,tp_dst=57904 actions=set_field:00:00:00:00:00:ad->eth_dst,output:1
 cookie=0x0, duration=122.309s, table=0, n_packets=158886, n_bytes=6836558644, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.180,nw_dst=10.0.1.178,tp_src=43966,tp_dst=5001 actions=set_field:00:00:00:00:01:b0->eth_dst,output:25
 cookie=0x0, duration=122.309s, table=0, n_packets=91375, n_bytes=6040846, idle_timeout=15, priority=100,tcp,in_port=25,nw_src=10.0.1.178,nw_dst=10.0.0.180,tp_src=5001,tp_dst=43966 actions=set_field:00:00:00:00:00:b4->eth_dst,output:1
 cookie=0x0, duration=122.309s, table=0, n_packets=147795, n_bytes=6521845318, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.0.158,nw_dst=10.0.1.156,tp_src=57076,tp_dst=5001 actions=set_field:00:00:00:00:01:9a->eth_dst,output:3
 cookie=0x0, duration=122.309s, table=0, n_packets=69074, n_bytes=4605456, idle_timeout=15, priority=100,tcp,in_port=3,nw_src=10.0.1.156,nw_dst=10.0.0.158,tp_src=5001,tp_dst=57076 actions=set_field:00:00:00:00:00:9e->eth_dst,output:1
