=== OVS Snapshot: post_udp @ 2026-04-19T23:49:30,432838510-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2): flags=[more]
 cookie=0x0, duration=8609.533s, table=0, n_packets=6307, n_bytes=378420, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=14.137s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=12,nw_src=10.0.0.253,nw_dst=10.0.0.1,tp_src=5001,tp_dst=38193 actions=set_field:00:00:00:00:00:01->eth_dst,output:2
 cookie=0x0, duration=8609.651s, table=0, n_packets=866812, n_bytes=561599198, priority=0 actions=CONTROLLER:65535
edge4 flow_count=50
--- edge5 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=8609.613s, table=0, n_packets=289, n_bytes=17340, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=13.105s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.95,nw_dst=10.0.0.97,tp_src=5001,tp_dst=38151 actions=set_field:00:00:00:00:00:61->eth_dst,output:2
 cookie=0x0, duration=13.105s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=2,nw_src=10.0.0.97,nw_dst=10.0.1.95,tp_src=38151,tp_dst=5001 actions=set_field:00:00:00:00:01:5d->eth_dst,output:1
 cookie=0x0, duration=13.102s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.96,nw_dst=10.0.0.98,tp_src=5001,tp_dst=60301 actions=set_field:00:00:00:00:00:62->eth_dst,output:3
 cookie=0x0, duration=13.101s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=3,nw_src=10.0.0.98,nw_dst=10.0.1.96,tp_src=60301,tp_dst=5001 actions=set_field:00:00:00:00:01:5e->eth_dst,output:1
 cookie=0x0, duration=13.093s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.97,nw_dst=10.0.0.99,tp_src=5001,tp_dst=32817 actions=set_field:00:00:00:00:00:63->eth_dst,output:4
 cookie=0x0, duration=13.093s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=4,nw_src=10.0.0.99,nw_dst=10.0.1.97,tp_src=32817,tp_dst=5001 actions=set_field:00:00:00:00:01:5f->eth_dst,output:1
 cookie=0x0, duration=13.077s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.98,nw_dst=10.0.0.100,tp_src=5001,tp_dst=52426 actions=set_field:00:00:00:00:00:64->eth_dst,output:5
 cookie=0x0, duration=13.077s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=5,nw_src=10.0.0.100,nw_dst=10.0.1.98,tp_src=52426,tp_dst=5001 actions=set_field:00:00:00:00:01:60->eth_dst,output:1
 cookie=0x0, duration=13.064s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.99,nw_dst=10.0.0.101,tp_src=5001,tp_dst=57501 actions=set_field:00:00:00:00:00:65->eth_dst,output:6
 cookie=0x0, duration=13.064s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=6,nw_src=10.0.0.101,nw_dst=10.0.1.99,tp_src=57501,tp_dst=5001 actions=set_field:00:00:00:00:01:61->eth_dst,output:1
 cookie=0x0, duration=13.045s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.100,nw_dst=10.0.0.102,tp_src=5001,tp_dst=33512 actions=set_field:00:00:00:00:00:66->eth_dst,output:7
 cookie=0x0, duration=13.045s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=7,nw_src=10.0.0.102,nw_dst=10.0.1.100,tp_src=33512,tp_dst=5001 actions=set_field:00:00:00:00:01:62->eth_dst,output:1
 cookie=0x0, duration=13.040s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.101,nw_dst=10.0.0.103,tp_src=5001,tp_dst=54323 actions=set_field:00:00:00:00:00:67->eth_dst,output:8
 cookie=0x0, duration=13.040s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=8,nw_src=10.0.0.103,nw_dst=10.0.1.101,tp_src=54323,tp_dst=5001 actions=set_field:00:00:00:00:01:63->eth_dst,output:1
 cookie=0x0, duration=13.024s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.102,nw_dst=10.0.0.104,tp_src=5001,tp_dst=47817 actions=set_field:00:00:00:00:00:68->eth_dst,output:9
 cookie=0x0, duration=13.024s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=9,nw_src=10.0.0.104,nw_dst=10.0.1.102,tp_src=47817,tp_dst=5001 actions=set_field:00:00:00:00:01:64->eth_dst,output:1
 cookie=0x0, duration=13.011s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.103,nw_dst=10.0.0.105,tp_src=5001,tp_dst=54821 actions=set_field:00:00:00:00:00:69->eth_dst,output:10
 cookie=0x0, duration=13.011s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=10,nw_src=10.0.0.105,nw_dst=10.0.1.103,tp_src=54821,tp_dst=5001 actions=set_field:00:00:00:00:01:65->eth_dst,output:1
 cookie=0x0, duration=13.003s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.104,nw_dst=10.0.0.106,tp_src=5001,tp_dst=47247 actions=set_field:00:00:00:00:00:6a->eth_dst,output:11
 cookie=0x0, duration=13.003s, table=0, n_packets=1044, n_bytes=1578528, idle_timeout=15, priority=100,udp,in_port=11,nw_src=10.0.0.106,nw_dst=10.0.1.104,tp_src=47247,tp_dst=5001 actions=set_field:00:00:00:00:01:66->eth_dst,output:1
 cookie=0x0, duration=12.993s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.105,nw_dst=10.0.0.107,tp_src=5001,tp_dst=57928 actions=set_field:00:00:00:00:00:6b->eth_dst,output:12
 cookie=0x0, duration=12.993s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=12,nw_src=10.0.0.107,nw_dst=10.0.1.105,tp_src=57928,tp_dst=5001 actions=set_field:00:00:00:00:01:67->eth_dst,output:1
 cookie=0x0, duration=12.977s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.106,nw_dst=10.0.0.108,tp_src=5001,tp_dst=45190 actions=set_field:00:00:00:00:00:6c->eth_dst,output:13
 cookie=0x0, duration=12.977s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=13,nw_src=10.0.0.108,nw_dst=10.0.1.106,tp_src=45190,tp_dst=5001 actions=set_field:00:00:00:00:01:68->eth_dst,output:1
 cookie=0x0, duration=12.972s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.108,nw_dst=10.0.0.110,tp_src=5001,tp_dst=47540 actions=set_field:00:00:00:00:00:6e->eth_dst,output:15
 cookie=0x0, duration=12.972s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=15,nw_src=10.0.0.110,nw_dst=10.0.1.108,tp_src=47540,tp_dst=5001 actions=set_field:00:00:00:00:01:6a->eth_dst,output:1
 cookie=0x0, duration=12.971s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.107,nw_dst=10.0.0.109,tp_src=5001,tp_dst=58872 actions=set_field:00:00:00:00:00:6d->eth_dst,output:14
 cookie=0x0, duration=12.971s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=14,nw_src=10.0.0.109,nw_dst=10.0.1.107,tp_src=58872,tp_dst=5001 actions=set_field:00:00:00:00:01:69->eth_dst,output:1
 cookie=0x0, duration=12.953s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.109,nw_dst=10.0.0.111,tp_src=5001,tp_dst=45205 actions=set_field:00:00:00:00:00:6f->eth_dst,output:16
 cookie=0x0, duration=12.953s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=16,nw_src=10.0.0.111,nw_dst=10.0.1.109,tp_src=45205,tp_dst=5001 actions=set_field:00:00:00:00:01:6b->eth_dst,output:1
 cookie=0x0, duration=12.931s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.111,nw_dst=10.0.0.113,tp_src=5001,tp_dst=35337 actions=set_field:00:00:00:00:00:71->eth_dst,output:18
 cookie=0x0, duration=12.931s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=18,nw_src=10.0.0.113,nw_dst=10.0.1.111,tp_src=35337,tp_dst=5001 actions=set_field:00:00:00:00:01:6d->eth_dst,output:1
 cookie=0x0, duration=12.928s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.110,nw_dst=10.0.0.112,tp_src=5001,tp_dst=54063 actions=set_field:00:00:00:00:00:70->eth_dst,output:17
 cookie=0x0, duration=12.928s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=17,nw_src=10.0.0.112,nw_dst=10.0.1.110,tp_src=54063,tp_dst=5001 actions=set_field:00:00:00:00:01:6c->eth_dst,output:1
 cookie=0x0, duration=12.913s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.112,nw_dst=10.0.0.114,tp_src=5001,tp_dst=47961 actions=set_field:00:00:00:00:00:72->eth_dst,output:19
 cookie=0x0, duration=12.913s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=19,nw_src=10.0.0.114,nw_dst=10.0.1.112,tp_src=47961,tp_dst=5001 actions=set_field:00:00:00:00:01:6e->eth_dst,output:1
 cookie=0x0, duration=12.908s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.113,nw_dst=10.0.0.115,tp_src=5001,tp_dst=39139 actions=set_field:00:00:00:00:00:73->eth_dst,output:20
 cookie=0x0, duration=12.908s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=20,nw_src=10.0.0.115,nw_dst=10.0.1.113,tp_src=39139,tp_dst=5001 actions=set_field:00:00:00:00:01:6f->eth_dst,output:1
 cookie=0x0, duration=12.900s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.114,nw_dst=10.0.0.116,tp_src=5001,tp_dst=35447 actions=set_field:00:00:00:00:00:74->eth_dst,output:21
 cookie=0x0, duration=12.900s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=21,nw_src=10.0.0.116,nw_dst=10.0.1.114,tp_src=35447,tp_dst=5001 actions=set_field:00:00:00:00:01:70->eth_dst,output:1
 cookie=0x0, duration=12.888s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.115,nw_dst=10.0.0.117,tp_src=5001,tp_dst=47619 actions=set_field:00:00:00:00:00:75->eth_dst,output:22
 cookie=0x0, duration=12.888s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=22,nw_src=10.0.0.117,nw_dst=10.0.1.115,tp_src=47619,tp_dst=5001 actions=set_field:00:00:00:00:01:71->eth_dst,output:1
 cookie=0x0, duration=12.870s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.116,nw_dst=10.0.0.118,tp_src=5001,tp_dst=45745 actions=set_field:00:00:00:00:00:76->eth_dst,output:23
 cookie=0x0, duration=12.870s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=23,nw_src=10.0.0.118,nw_dst=10.0.1.116,tp_src=45745,tp_dst=5001 actions=set_field:00:00:00:00:01:72->eth_dst,output:1
 cookie=0x0, duration=12.865s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.117,nw_dst=10.0.0.119,tp_src=5001,tp_dst=60524 actions=set_field:00:00:00:00:00:77->eth_dst,output:24
 cookie=0x0, duration=12.865s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=24,nw_src=10.0.0.119,nw_dst=10.0.1.117,tp_src=60524,tp_dst=5001 actions=set_field:00:00:00:00:01:73->eth_dst,output:1
 cookie=0x0, duration=12.849s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.118,nw_dst=10.0.0.120,tp_src=5001,tp_dst=54418 actions=set_field:00:00:00:00:00:78->eth_dst,output:25
 cookie=0x0, duration=12.849s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=25,nw_src=10.0.0.120,nw_dst=10.0.1.118,tp_src=54418,tp_dst=5001 actions=set_field:00:00:00:00:01:74->eth_dst,output:1
 cookie=0x0, duration=8609.659s, table=0, n_packets=732120, n_bytes=1440149648, priority=0 actions=CONTROLLER:65535
edge5 flow_count=50
--- edge6 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=8609.621s, table=0, n_packets=293, n_bytes=17580, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=12.838s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.119,nw_dst=10.0.0.121,tp_src=5001,tp_dst=53271 actions=set_field:00:00:00:00:00:79->eth_dst,output:2
 cookie=0x0, duration=12.838s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=2,nw_src=10.0.0.121,nw_dst=10.0.1.119,tp_src=53271,tp_dst=5001 actions=set_field:00:00:00:00:01:75->eth_dst,output:1
 cookie=0x0, duration=12.819s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.120,nw_dst=10.0.0.122,tp_src=5001,tp_dst=60658 actions=set_field:00:00:00:00:00:7a->eth_dst,output:3
 cookie=0x0, duration=12.819s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=3,nw_src=10.0.0.122,nw_dst=10.0.1.120,tp_src=60658,tp_dst=5001 actions=set_field:00:00:00:00:01:76->eth_dst,output:1
 cookie=0x0, duration=12.818s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.121,nw_dst=10.0.0.123,tp_src=5001,tp_dst=32935 actions=set_field:00:00:00:00:00:7b->eth_dst,output:4
 cookie=0x0, duration=12.818s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=4,nw_src=10.0.0.123,nw_dst=10.0.1.121,tp_src=32935,tp_dst=5001 actions=set_field:00:00:00:00:01:77->eth_dst,output:1
 cookie=0x0, duration=12.800s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.122,nw_dst=10.0.0.124,tp_src=5001,tp_dst=52350 actions=set_field:00:00:00:00:00:7c->eth_dst,output:5
 cookie=0x0, duration=12.800s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=5,nw_src=10.0.0.124,nw_dst=10.0.1.122,tp_src=52350,tp_dst=5001 actions=set_field:00:00:00:00:01:78->eth_dst,output:1
 cookie=0x0, duration=12.795s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.123,nw_dst=10.0.0.125,tp_src=5001,tp_dst=45603 actions=set_field:00:00:00:00:00:7d->eth_dst,output:6
 cookie=0x0, duration=12.795s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=6,nw_src=10.0.0.125,nw_dst=10.0.1.123,tp_src=45603,tp_dst=5001 actions=set_field:00:00:00:00:01:79->eth_dst,output:1
 cookie=0x0, duration=12.784s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.124,nw_dst=10.0.0.126,tp_src=5001,tp_dst=53978 actions=set_field:00:00:00:00:00:7e->eth_dst,output:7
 cookie=0x0, duration=12.784s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=7,nw_src=10.0.0.126,nw_dst=10.0.1.124,tp_src=53978,tp_dst=5001 actions=set_field:00:00:00:00:01:7a->eth_dst,output:1
 cookie=0x0, duration=12.772s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.126,nw_dst=10.0.0.128,tp_src=5001,tp_dst=37873 actions=set_field:00:00:00:00:00:80->eth_dst,output:9
 cookie=0x0, duration=12.772s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=9,nw_src=10.0.0.128,nw_dst=10.0.1.126,tp_src=37873,tp_dst=5001 actions=set_field:00:00:00:00:01:7c->eth_dst,output:1
 cookie=0x0, duration=12.763s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.125,nw_dst=10.0.0.127,tp_src=5001,tp_dst=45198 actions=set_field:00:00:00:00:00:7f->eth_dst,output:8
 cookie=0x0, duration=12.763s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=8,nw_src=10.0.0.127,nw_dst=10.0.1.125,tp_src=45198,tp_dst=5001 actions=set_field:00:00:00:00:01:7b->eth_dst,output:1
 cookie=0x0, duration=12.751s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.127,nw_dst=10.0.0.129,tp_src=5001,tp_dst=50686 actions=set_field:00:00:00:00:00:81->eth_dst,output:10
 cookie=0x0, duration=12.751s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=10,nw_src=10.0.0.129,nw_dst=10.0.1.127,tp_src=50686,tp_dst=5001 actions=set_field:00:00:00:00:01:7d->eth_dst,output:1
 cookie=0x0, duration=12.739s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.128,nw_dst=10.0.0.130,tp_src=5001,tp_dst=55227 actions=set_field:00:00:00:00:00:82->eth_dst,output:11
 cookie=0x0, duration=12.739s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=11,nw_src=10.0.0.130,nw_dst=10.0.1.128,tp_src=55227,tp_dst=5001 actions=set_field:00:00:00:00:01:7e->eth_dst,output:1
 cookie=0x0, duration=12.731s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.129,nw_dst=10.0.0.131,tp_src=5001,tp_dst=60726 actions=set_field:00:00:00:00:00:83->eth_dst,output:12
 cookie=0x0, duration=12.731s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=12,nw_src=10.0.0.131,nw_dst=10.0.1.129,tp_src=60726,tp_dst=5001 actions=set_field:00:00:00:00:01:7f->eth_dst,output:1
 cookie=0x0, duration=12.724s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.130,nw_dst=10.0.0.132,tp_src=5001,tp_dst=57261 actions=set_field:00:00:00:00:00:84->eth_dst,output:13
 cookie=0x0, duration=12.724s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=13,nw_src=10.0.0.132,nw_dst=10.0.1.130,tp_src=57261,tp_dst=5001 actions=set_field:00:00:00:00:01:80->eth_dst,output:1
 cookie=0x0, duration=12.702s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.131,nw_dst=10.0.0.133,tp_src=5001,tp_dst=39521 actions=set_field:00:00:00:00:00:85->eth_dst,output:14
 cookie=0x0, duration=12.702s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=14,nw_src=10.0.0.133,nw_dst=10.0.1.131,tp_src=39521,tp_dst=5001 actions=set_field:00:00:00:00:01:81->eth_dst,output:1
 cookie=0x0, duration=12.682s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.132,nw_dst=10.0.0.134,tp_src=5001,tp_dst=56107 actions=set_field:00:00:00:00:00:86->eth_dst,output:15
 cookie=0x0, duration=12.682s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=15,nw_src=10.0.0.134,nw_dst=10.0.1.132,tp_src=56107,tp_dst=5001 actions=set_field:00:00:00:00:01:82->eth_dst,output:1
 cookie=0x0, duration=12.676s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.133,nw_dst=10.0.0.135,tp_src=5001,tp_dst=46552 actions=set_field:00:00:00:00:00:87->eth_dst,output:16
 cookie=0x0, duration=12.676s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=16,nw_src=10.0.0.135,nw_dst=10.0.1.133,tp_src=46552,tp_dst=5001 actions=set_field:00:00:00:00:01:83->eth_dst,output:1
 cookie=0x0, duration=12.669s, table=0, n_packets=0, n_bytes=0, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.134,nw_dst=10.0.0.136,tp_src=5001,tp_dst=33765 actions=set_field:00:00:00:00:00:88->eth_dst,output:17
 cookie=0x0, duration=12.668s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=17,nw_src=10.0.0.136,nw_dst=10.0.1.134,tp_src=33765,tp_dst=5001 actions=set_field:00:00:00:00:01:84->eth_dst,output:1
 cookie=0x0, duration=12.661s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.135,nw_dst=10.0.0.137,tp_src=5001,tp_dst=49046 actions=set_field:00:00:00:00:00:89->eth_dst,output:18
 cookie=0x0, duration=12.661s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=18,nw_src=10.0.0.137,nw_dst=10.0.1.135,tp_src=49046,tp_dst=5001 actions=set_field:00:00:00:00:01:85->eth_dst,output:1
 cookie=0x0, duration=12.654s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.136,nw_dst=10.0.0.138,tp_src=5001,tp_dst=35502 actions=set_field:00:00:00:00:00:8a->eth_dst,output:19
 cookie=0x0, duration=12.654s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=19,nw_src=10.0.0.138,nw_dst=10.0.1.136,tp_src=35502,tp_dst=5001 actions=set_field:00:00:00:00:01:86->eth_dst,output:1
 cookie=0x0, duration=12.629s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.137,nw_dst=10.0.0.139,tp_src=5001,tp_dst=38164 actions=set_field:00:00:00:00:00:8b->eth_dst,output:20
 cookie=0x0, duration=12.629s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=20,nw_src=10.0.0.139,nw_dst=10.0.1.137,tp_src=38164,tp_dst=5001 actions=set_field:00:00:00:00:01:87->eth_dst,output:1
 cookie=0x0, duration=12.619s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.138,nw_dst=10.0.0.140,tp_src=5001,tp_dst=36118 actions=set_field:00:00:00:00:00:8c->eth_dst,output:21
 cookie=0x0, duration=12.619s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=21,nw_src=10.0.0.140,nw_dst=10.0.1.138,tp_src=36118,tp_dst=5001 actions=set_field:00:00:00:00:01:88->eth_dst,output:1
 cookie=0x0, duration=12.606s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.139,nw_dst=10.0.0.141,tp_src=5001,tp_dst=33904 actions=set_field:00:00:00:00:00:8d->eth_dst,output:22
 cookie=0x0, duration=12.606s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=22,nw_src=10.0.0.141,nw_dst=10.0.1.139,tp_src=33904,tp_dst=5001 actions=set_field:00:00:00:00:01:89->eth_dst,output:1
 cookie=0x0, duration=12.599s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.140,nw_dst=10.0.0.142,tp_src=5001,tp_dst=44195 actions=set_field:00:00:00:00:00:8e->eth_dst,output:23
 cookie=0x0, duration=12.599s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=23,nw_src=10.0.0.142,nw_dst=10.0.1.140,tp_src=44195,tp_dst=5001 actions=set_field:00:00:00:00:01:8a->eth_dst,output:1
 cookie=0x0, duration=12.583s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.141,nw_dst=10.0.0.143,tp_src=5001,tp_dst=33344 actions=set_field:00:00:00:00:00:8f->eth_dst,output:24
 cookie=0x0, duration=12.583s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=24,nw_src=10.0.0.143,nw_dst=10.0.1.141,tp_src=33344,tp_dst=5001 actions=set_field:00:00:00:00:01:8b->eth_dst,output:1
 cookie=0x0, duration=12.581s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.142,nw_dst=10.0.0.144,tp_src=5001,tp_dst=56204 actions=set_field:00:00:00:00:00:90->eth_dst,output:25
 cookie=0x0, duration=12.581s, table=0, n_packets=1045, n_bytes=1580040, idle_timeout=15, priority=100,udp,in_port=25,nw_src=10.0.0.144,nw_dst=10.0.1.142,tp_src=56204,tp_dst=5001 actions=set_field:00:00:00:00:01:8c->eth_dst,output:1
 cookie=0x0, duration=8609.665s, table=0, n_packets=638943, n_bytes=2280506864, priority=0 actions=CONTROLLER:65535
edge6 flow_count=50
--- edge7 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=8609.624s, table=0, n_packets=287, n_bytes=17220, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=12.580s, table=0, n_packets=1, n_bytes=1512, idle_timeout=15, priority=100,udp,in_port=1,nw_src=10.0.1.143,nw_dst=10.0.0.145,tp_src=5001,tp_dst=54711 actions=set_field:00:00:00:00:00:91->eth_dst,output:2
